artifact;repository
nl.teslanet.mule.applications:mule-coap-examples;${mule-coap-examples.url}
nl.teslanet.mule.applications:mule-coap-plugtests;${mule-coap-plugtests.url}
com.ibm.websphere.appserver.spi:com.ibm.websphere.appserver.spi.collectiveMember;private
com.ibm.websphere.appserver.spi:com.ibm.websphere.appserver.spi.collectivePlugins;private
com.ibm.websphere.appserver.spi:com.ibm.websphere.appserver.spi.openapi;private
com.ibm.websphere.appserver.spi:com.ibm.websphere.appserver.spi.productInsights;private
com.ibm.websphere.appserver.spi:com.ibm.websphere.appserver.spi.restAPIDiscovery;private
com.ibm.websphere.appserver.api:com.ibm.websphere.appserver.api.clusterMember;private
com.ibm.websphere.appserver.api:com.ibm.websphere.appserver.api.collectiveController;private
com.ibm.websphere.appserver.api:com.ibm.websphere.appserver.api.heritage;private
com.ibm.websphere.appserver.api:com.ibm.websphere.appserver.api.jaxrs;private
com.ibm.websphere.appserver.api:com.ibm.websphere.appserver.api.safKeystoreRefresh;private
com.ibm.websphere.appserver.api:com.ibm.websphere.appserver.api.scalingController;private
com.ibm.websphere.appserver.api:com.ibm.websphere.appserver.api.scalingMember;private
com.ibm.websphere.appserver.api:com.ibm.websphere.appserver.api.zosRequestLogging;private
com.aliyun.openservices:ons-api;git@gitlab.alibaba-inc.com:rocketmq-client/ons-java.git
net.sf.jaceko:soaprest-mock-service;ssh://obarymski@git.code.sf.net/p/soaprest-mocker/code
net.sourceforge.kivu4j.job:kivu4j-job-db;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/job-1.1
net.sourceforge.kivu4j.utils:kivu4j-utils-test;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/utils-1.1
net.sourceforge.openutils:openutils-mgnlgroovy;scm:svn:svn+ssh://svn.code.sf.net/p/openutils/code/tags/openutils-mgnlgroovy-5.0.10
net.sourceforge.kivu4j.utils:kivu4j-utils-job;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/utils-1.1
net.sourceforge.jfacets:jfacets-acegi;scm:svn:https://jfacets.svn.sourceforge.net/svnroot/jfacets/trunk
net.sourceforge.openutils:openutils-mgnlrepoutils;scm:svn:svn+ssh://svn.code.sf.net/p/openutils/code/tags/openutils-mgnlrepoutils-5.0.10
net.sourceforge.jfacets:jfacets-core;scm:svn:https://jfacets.svn.sourceforge.net/svnroot/jfacets/trunk
net.sourceforge.kivu4j:job-hibernate;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/job-1.0
net.sf.csv-bean:row-bean-sample;scm:git:ssh://ogodineau@git.code.sf.net/p/csv-bean/row-bean
net.sourceforge.kivu4j.job:kivu4j-job-webapp;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/job-1.1
net.sourceforge.kivu4j:job-domain;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/job-1.0
net.sourceforge.kivu4j:job-example;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/job-1.0
net.sourceforge.rtftemplate:rtftemplate;cvs.sourceforge.net/viewcvs.py/rtftemplate
net.sourceforge.kivu4j.utils:kivu4j-utils-action;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/utils-1.1
net.sourceforge.kivu4j.utils:kivu4j-utils-struts;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/utils-1.1
net.sf.gnu-hylafax:gnu-hylafax-pool;scm:svn:https://gnu-hylafax.svn.sourceforge.net/svnroot/gnu-hylafax/tags/1.0.3/gnu-hylafax-pool
net.sourceforge.kivu4j.job:kivu4j-job-example;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/job-1.1
net.sourceforge.kivu4j:utils-hibernate;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/utils-1.0
net.sourceforge.kivu4j:utils-lang;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/utils-1.0
net.sourceforge.kivu4j:utils-action;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/utils-1.0
net.sf.csv-bean:row-bean-annotations;scm:git:ssh://ogodineau@git.code.sf.net/p/csv-bean/row-bean
net.sourceforge.kivu4j:utils-job;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/utils-1.0
net.sourceforge.jfacets:jfacets-groovy;scm:svn:https://jfacets.svn.sourceforge.net/svnroot/jfacets/trunk
net.sourceforge.kivu4j:job-webapp;scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/job-1.0
net.sf.jsimpletools:jsimpletools-core;scm:git:git://git.code.sf.net/p/jsimpletools/git
net.oschina.j2cache:j2cache-springcache;git@gitee.com:ld/J2Cache.git
net.oschina.j2cache:j2cache-hibernate4;git@gitee.com:ld/J2Cache.git
net.oschina.j2cache:j2cache-spring-boot2-starter;git@gitee.com:ld/J2Cache.git
net.oschina.myzhang:LucenePlus;git@gitee.com:Myzhang/luceneplus.git
net.oschina.dajiangnan:xxx;git@git.oschina.net:dajiangnan/xxx.git
net.oschina.dajiangnan:commonUtil;git@git.oschina.net:dajiangnan/commonUtil.git
net.oschina.dajiangnan:amq;git@git.oschina.net:dajiangnan/amq.git
net.oschina.dajiangnan:cmppserver;git@git.oschina.net:dajiangnan/cmppserver.git
net.hasor:hasor-plugins;git@git.oschina.net:zycgit/hasor.git
net.israfil.foundation:israfil-foundation-notification;scm:svn:https://israfil-foundation.googlecode.com/svn/tags/RELEASE/israfil-foundation-notification-1.0.0
net.java.dev.weblets:weblets-demo;scm:svn:https://weblets.dev.java.net/svn/weblets/tags/1.1.1-BETA-1
net.hasor:hasor-commons;git@git.oschina.net:zycgit/hasor.git
net.hasor:cobble-bytebuf;git@git.oschina.net:zycgit/cobble.git
net.israfil.services.mail:israfil-mail-service-javamail;scm:svn:https://israfil-mail-service.googlecode.com/svn/tags/RELEASE/israfil-mail-service-parent-0.6
net.hasor:neta-core;git@git.oschina.net:zycgit/neta.git
net.jawr.extensions:jawr-spring-2.0.x-webapp-sample;scm:svn:https://svn.java.net/svn/jawr~svn/extensions/spring-2.0.x/tags/jawr-spring-2.0.x-parent-3.5
net.hasor:hasor-db-example;git@git.oschina.net:zycgit/hasordb.git
net.hasor:hasor-registry;git@git.oschina.net:zycgit/hasor.git
net.hasor:hasor-dataway;git@git.oschina.net:zycgit/hasor.git
net.javacrumbs:smock-http;scm:hg:https://smock.googlecode.com/hg
net.dreamlu:mica-mqtt-spring-boot-starter;git@gitee.com/596392912/mica-mqtt.git/mica-mqtt-spring-boot-starter
net.dreamlu:tio-zoo-parent;svn://gitee.com/tywo45/t-io
net.dreamlu:mica-mqtt-client-spring-boot-starter;git@gitee.com/596392912/mica-mqtt.git/starter/mica-mqtt-client-spring-boot-starter
net.dreamlu:mica-mqttx-server-solon-plugin;git@gitee.com/596392912/mica-mqtt.git/starter/mica-mqttx-server-solon-plugin
net.dreamlu:mica-mqttx-client-spring-boot-starter;git@gitee.com/596392912/mica-mqtt.git/starter/mica-mqttx-client-spring-boot-starter
net.dreamlu:mica-mqttx-client-jfinal-plugin;git@gitee.com/596392912/mica-mqtt.git/starter/mica-mqttx-client-jfinal-plugin
net.dreamlu:tio-http-common;svn://gitee.com/tywo45/t-io
net.dreamlu:jfinal-mica-mqtt-client;git@gitee.com/596392912/mica-mqtt.git/starter/jfinal-mica-mqtt-client
net.dreamlu:JFinal-oauth2.0-login;git@git.oschina.net/596392912/JFinal-oauth2.0-login.git
net.dreamlu:tio-utils;svn://gitee.com/tywo45/t-io
net.anotheria:ano-site-standalone;svn:svn://svn.anotheria.net/opensource/ano-site-parents/tags/ano-site-parents-2.5.4/ano-site-standalone
net.dreamlu:tio-flash-policy-server;svn://gitee.com/tywo45/t-io
net.dreamlu:mica-mqtt-server-spring-boot-starter;git@gitee.com/596392912/mica-mqtt.git/starter/mica-mqtt-server-spring-boot-starter
net.anotheria:moskito-central;svn:svn://svn.anotheria.net/opensource/moskito/tags/moskito-2.2.6
net.dreamlu:jsp-layout;git@git.oschina.net/596392912/jsp-layout.git
net.dreamlu:tio-websocket-server;svn://gitee.com/tywo45/t-io
net.dreamlu:jfinal-mica-mqttx-server;git@gitee.com/596392912/mica-mqtt.git/starter/jfinal-mica-mqttx-server
net.dreamlu:mica-mqttx-server-spring-boot-starter;git@gitee.com/596392912/mica-mqtt.git/starter/mica-mqttx-server-spring-boot-starter
net.dreamlu:mica-mqtt-client-solon-plugin;git@gitee.com/596392912/mica-mqtt.git/starter/mica-mqtt-client-solon-plugin
net.dreamlu:mica-mqttx-server-jfinal-plugin;git@gitee.com/596392912/mica-mqtt.git/starter/mica-mqttx-server-jfinal-plugin
net.anotheria:ano-site-webapp;svn:svn://svn.anotheria.net/opensource/ano-site-parents/tags/ano-site-parents-2.5.4/ano-site-webapp
net.dubboclub:DubboM;git@git.oschina.net:bieber/DubboM.git
net.dreamlu:mica-mqttx-common;git@gitee.com/596392912/mica-mqtt.git/mica-mqttx-common
net.dreamlu:mica-mqtt-server-jfinal-plugin;git@gitee.com/596392912/mica-mqtt.git/starter/mica-mqtt-server-jfinal-plugin
net.apexes.fastexcel:fastexcel;git@git.oschina.net:apexes/fastexcel.git
net.dreamlu:mica-mqttx-model;git@gitee.com/596392912/mica-mqtt.git/mica-mqttx-model
net.dubboclub.maven:dubbom-maven-plugin;git@git.oschina.net:bieber/dubbom-maven-plugin.git
com.github.xiaoymin:knife4j-springdoc-ui;git@gitee.com:xiaoym/knife4j.git
me.soliveirajr:menta-log;svn://soliveirajr.com/mentalog/tags/menta-log-2.1.2
me.soliveirajr:tsutils;svn://soliveirajr.com/tsutils/tags/tsutils-0.9.3
me.soliveirajr:mentawai;svn://soliveirajr.com/mentawai/tags/mentawai-2.5.6
me.soliveirajr:menta-queue;svn://soliveirajr.com/mentaqueue/tags/menta-queue-1.3.1
com.tencent.mm.opensdk:wechat-sdk-android-without-mta;internal_repo
live.100ms:hls-player-stats;SCM is private
live.100ms:hms-noise-cancellation-android;SCM is private
live.100ms.groupie:groupie-kotlin-android-extensions;SCM is private
javax.batch:javax.batch-annotation;git://java.net/jbatch~jsr-352-git-repository
it.tidalwave.thesefoolishthings:it.tidalwave.beans;${scm.repo.browse.url}
it.amattioli:javate-zk-archetype;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
it.amattioli:dominate-core;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
it.tidalwave.thesefoolishthings:it.tidalwave.util;${scm.repo.browse.url}
it.amattioli:javate-zk-jpa-archetype;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
it.amattioli:guidate;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
it.axians:axians-time-flow;scm:git:git@git.axians.it:oss/axians-time-flow.git
it.tidalwave.superpom:platform12;${scm.repo.browse.url}
it.amattioli:multimodule-test;scm:git:git://git.code.sf.net/p/javate/multimodulegit
it.amattioli:dominate-jpa;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
it.amattioli:guidate-zk;scm:svn:https://javate.svn.sourceforge.net/svnroot/javate/javate-1/tags/javate-1.0.7
com.caucho:resin-kernel;svn://svn.caucho.com/home/svn/svnroot/resin/trunk/modules/kernel
io.openapiprocessor:openapi-processor-spring;openapi-processor/openapi-processor-spring
io.meshware.cache:cache-spring;scm:git:https://github.com/meshware
io.meshware.cache:local-cache;scm:git:https://github.com/meshware
io.jpom.plugins:git-clone;git@gitee.com:dromara/Jpom.git
io.jpom.plugins:maven-plugin;git@gitee.com:dromara/Jpom.git
io.jpom.plugins:svn-clone;git@gitee.com:dromara/Jpom.git
io.higson:higson-runtime;ssh://gerrit.decerto.pl:29418/decerto/products/mpp.git/higson-runtime
com.stimulsoft:stimulsoft-reports-base;file:///C:/localsvn/tags
io.github.xiaoyudeguang:quick-druid;git@gitee.com:quick-data/quick-druid.git
io.github.xiaoyudeguang:easy-json-support;git@gitee.com:xiaoyudeguang/easy-json-support.git
io.github.xiaoyudeguang:quick-login;git@gitee.com:quick-data/quick-login.git
io.github.xiaoyudeguang:quick-data;git@gitee.com:quick-data/quick-data.git
io.github.xiaoyudeguang:easy-stream-support;git@gitee.com:xiaoyudeguang/mybatis-plus-jpa-support.git
io.github.xiaoyudeguang:quick-es-view;git@gitee.com:quick-data/quick-es-view.git
io.github.xiaoyudeguang:quick-redis;git@gitee.com:quick-data/quick-redis.git
io.github.xiaoyudeguang:easy-springdoc;git@gitee.com:easy-framework/easy-springdoc.git
io.github.xiaoyudeguang:quick-magic-api;git@gitee.com:quick-data/quick-magic-api.git
io.github.yusufceylan:my-awesome-library-iosarm64;Some url
io.github.xiaoyudeguang:quick-trace;git@gitee.com:quick-data/quick-trace.git
io.github.xiaoyudeguang:quick-request-jakarta;git@gitee.com:quick-data/quick-request-jakarta.git
io.github.xiaoyudeguang:quick-editor;git@gitee.com:quick-data/quick-editor.git
io.github.xiaoyudeguang:quick-data-jakarta;git@gitee.com:quick-data/quick-data-jakarta.git
com.linecorp.adsnetwork:ironsource-adapter;private repository
com.unity3d.ads-mediation:admob-adapter;Not available for public access
com.unity3d.ads-mediation:chartboost-adapter;Not available for public access
com.unity3d.ads-mediation:fyber-adapter;Not available for public access
com.unity3d.ads-mediation:inmobi-adapter;Not available for public access
com.unity3d.ads-mediation:mintegral-adapter;Not available for public access
com.unity3d.ads-mediation:mobilefuse-adapter;Not available for public access
com.unity3d.ads-mediation:moloco-adapter;Not available for public access
com.unity3d.ads-mediation:ogury-adapter;Not available for public access
com.unity3d.ads-mediation:unityads-adapter;Not available for public access
com.unity3d.ads-mediation:verve-adapter;Not available for public access
com.unity3d.ads-mediation:vungle-adapter;Not available for public access
com.unity3d.ads-mediation:yandex-adapter;Not available for public access
com.zyplayer:swagger-mg-ui;git@git.oschina.net:zyplayer/swagger-mg-ui.git
io.github.tjmobs:ad-sdk;internal_repo
io.github.stackableregiments:metl2011_2.11;github.com/stackableregiments
io.github.stackableregiments:lift-authentication_2.11;github.com/stackableregiments
io.github.stary1993:kite-syslog-boot-starter;git@gitee.com/stary1993/kite.git
io.github.stackableregiments:lift-extensions_2.11;github.com/stackableregiments
io.github.stackableregiments:openid-connect-authentication_2.11;github.com/stackableregiments
io.github.stackableregiments:ldap_2.11;github.com/stackableregiments
de.sciss:fingertree_2.11;git@git.iem.at:sciss/FingerTree.git
com.freewayso:image-combiner;git@gitee.com:dromara/image-combiner.git
com.github.xiaoymin:knife4j-core;git@gitee.com:xiaoym/knife4j.git
io.github.seiya-ji:rock-ddd-core;scm:git:git@codeup.aliyun.com:624f8224569a5e3edf2d4c1f/jihongbin12329/rock-1.0.git
io.github.sachinnagpal.pythonscript1:sedemo-maven;scm:git:git@github.tools.inmobi.com:ares/sedemo-maven.git
io.github.rufenkhokhar:corevision-iosarm64;github url
io.github.seiya-ji:rock-dynamic-datasource;scm:git:git@codeup.aliyun.com:624f8224569a5e3edf2d4c1f/jihongbin12329/rock-1.0.git
io.github.seiya-ji:rock;scm:git:git@codeup.aliyun.com:624f8224569a5e3edf2d4c1f/jihongbin12329/rock-1.0.git
io.github.rufenkhokhar:corevision-iossimulatorarm64;github url
io.github.ramondiego00:betUI-android;Some url
io.github.sachinnagpal.local.check:sedemo-maven;scm:git:git@github.tools.inmobi.com:ares/sedemo-maven.git
io.github.seiya-ji:rock-framework;scm:git:git@codeup.aliyun.com:624f8224569a5e3edf2d4c1f/jihongbin12329/rock-1.0.git
io.github.rufenkhokhar:corevision-iosx64;github url
io.github.seiya-ji:rock-audit;scm:git:git@codeup.aliyun.com:624f8224569a5e3edf2d4c1f/jihongbin12329/rock-1.0.git
io.github.pluxurydolo:yandex-disk-spring-boot-starter;scm:git:git://github.com/yandex-disk-spring-boot-starter.git
io.github.mvertl:micro-core;git@gitee.com:tidybear/micro.git
io.github.mxd888:t-im-server-spring-boot-starter;git:https://gitee.com/mxd_2022/t-im.git
io.github.mxd888:t-im-server-demo;git:https://gitee.com/mxd_2022/t-im.git
io.github.mxd888.socket:aio-socket-demo-server;git:https://gitee.com/mxd_2022/aio-socket.git
io.github.mxd888:t-im-client-demo;git:https://gitee.com/mxd_2022/t-im.git
io.github.mvertl:micro;git@gitee.com:tidybear/micro.git
io.github.mxd888.socket:aio-socket-codec;git:https://gitee.com/mxd_2022/aio-socket.git
io.github.mvertl:micro-ttl-mdc;git@gitee.com:tidybear/micro.git
io.github.mxd888.socket:aio-socket-http;git:https://gitee.com/mxd_2022/aio-socket.git
io.github.mxd888.socket:aio-socket-demo-common;git:https://gitee.com/mxd_2022/aio-socket.git
io.github.mxd888.socket:aio-socket-core;git:https://gitee.com/mxd_2022/aio-socket.git
io.github.mxd888.socket:aio-socket-http-server;git:https://gitee.com/mxd_2022/aio-socket.git
io.github.mvertl:micro-tree;git@gitee.com:tidybear/micro.git
io.github.lisi9988:knife4j-dependencies;git@gitee.com:xiaoym/knife4j.git
io.github.lisi9988:knife4j;git@gitee.com:xiaoym/knife4j.git
io.github.lisi9988:knife4j-openapi3-webflux-spring-boot-starter;git@gitee.com:xiaoym/knife4j.git
io.github.janderssonse:javalibtest;property scmurl
io.github.houxinlin:maven-demo;项目地址
io.github.hongjk7777:tbjdbc6;The Tibero JDBC driver is not publicly available.
io.github.copycaty:round-robin-task;www.baidu.com
io.github.copycaty:process-center;www.baidu.com
io.github.copycaty:process-center-app;www.baidu.com
io.github.bes2008.solution.nacosplugins:nacosplugin-all;scm:git:https://gitee.com/coderjn/nacos-plugins.git
com.alibaba.mq-amqp:mq-amqp-client;git@gitlab.alibaba-inc.com:mq-amqp/mq-amqp-client.git
com.jthinking.common:ip-info;git@gitee.com:jthinking/ip-info.git
io.gitee.wl4837.alatool:alatool-script;git@gitee.com:wl4837/alatool.git
io.gitee.lshaci:scmsa-ext-datapermission;git:https://gitee.com/lshaci/scmsa-ext.git
io.gitee.wl4837.alatool:alatool-poi;git@gitee.com:wl4837/alatool.git
io.gitee.zhucan123:enum-spring-boot-starter;git@gitee.com:zc_oss/enums-spring-boot-starter.git
io.gitee.wl4837.alatool:alatool-module;git@gitee.com:wl4837/alatool.git
io.gitee.zhucan123:autoconfigure-xxl;git@gitee.com:zc_oss/enums-spring-boot-starter.git
io.gitee.lyf20200320:fast-common-all-standalone;git@gitee.com:lyf20200320/fast-common.git
io.gitee.wl4837.alatool:alatool-test;git@gitee.com:wl4837/alatool.git
io.gitee.wl4837.alatool:alatool-log;git@gitee.com:wl4837/alatool.git
io.gitee.gzcltech.mvp:kafkaclient-library;scm:git:git@gitee.com:gzcltech/doc.git
io.gitee.wl4837.alatool:alatool-spring;git@gitee.com:wl4837/alatool.git
io.gitee.wl4837.alatool:alatool-all;git@gitee.com:wl4837/alatool.git
io.gitee.wl4837.alatool:alatool-core;git@gitee.com:wl4837/alatool.git
io.gitee.cloudladder:obsidian-swagger-ui;git@gitee.com/cloudladder/obsidian-swagger.git
io.gitee.zhucan123:enums-core;git@gitee.com:zc_oss/enums-spring-boot-starter.git
io.gitee.lyf20200320:fast-common-redis;git@gitee.com:lyf20200320/fast-common.git
io.gitee.laoshirenggo:concise-mvc;git@gitee.com/laoshirenggo/jl-concise-mvc.git
io.gitee.gzcltech.mvp:library-parent-pom;scm:git:git@gitee.com:gzcltech/doc.git
io.gitee.iangellove:omega-engine-v4-gpu;scm:git:git@gitee.com:iangellove/omega-ai.git
io.gitee.aluka8023:nirvana-swagger;git@gitee.com:snowheart/dingtalk-robot.git
io.gitee.cly2012:filed-transform-spring-boot-starter;git@gitee.com:cly2012/ossrh-76804.git
io.gitee.lyf20200320:fast-common-feign;git@gitee.com:lyf20200320/fast-common.git
io.gitee.lyf20200320:fast-common-core;git@gitee.com:lyf20200320/fast-common.git
io.gitee.wl4837.alatool:alatool-model;git@gitee.com:wl4837/alatool.git
io.gitee.nsboot:nsboot-parent;git@gitee.com:nsboot/nsboot.git
io.gitee.laoshirenggo:cid;git@gitee.com/laoshirenggo/jl-cid.git
io.gitee.gzcltech.cyber:sonatype-pom;scm:git:git@gitee.com:gzcltech/doc.git
io.gitee.baicaixiaozhan:http-message-wrapper;git@gitee.com:baicaixiaozhan/mini-scaffolding-spring-boot-project.git
io.gitee.wl4837.alatool:alatool-cron;git@gitee.com:wl4837/alatool.git
io.gitee.hejinjin:qrcode;git@gitee.com:hejinjin/ArtQRCode.git
io.gitee.grtsc:condify_core;git@gitee.com:GRTSC/condify.git
io.gitee.loulan_yxq:owner-all;git@gitee.com:loulan_yxq/owner.git
io.gitee.mcolley:swak-swagger-boot-starter;git:https://gitee.com/mcolley/swak.git
io.gitee.laoshirenggo:data-source;git@gitee.com/laoshirenggo/jl.git
io.gitee.wl4837.alatool:alatool-orm;git@gitee.com:wl4837/alatool.git
io.gitee.super-sophon:sophon-dependencies;git:ssh://git@gitee.com:super-sophon/sophon-parent.git
io.gitee.wl4837.alatool:alatool-system;git@gitee.com:wl4837/alatool.git
io.gitee.laoshirenggo:windows;git@gitee.com/laoshirenggo/jl.git
io.gitee.laoshirenggo:nacos;git@gitee.com/laoshirenggo/jl.git
io.gitee.wl4837.alatool:alatool-bom;git@gitee.com:wl4837/alatool.git
io.gitee.hddara:mybatisplus-smart-query;scm:git:git@gitee.com:hddara/extend-controller-boot-starter.git
io.gitee.dengbaikun:test-deploy;scm:git:git@gitee.com:dengbaikun/6cdhjdt1yz.git
io.gitee.wl4837.alatool:alatool-parent;git@gitee.com:wl4837/alatool.git
io.gitee.baicaixiaozhan:mini-scaffolding-spring-boot-starter;git@gitee.com:baicaixiaozhan/mini-scaffolding-spring-boot-project.git
io.gitee.laoshirenggo:spring-cloud;git@gitee.com/laoshirenggo/jl.git
io.gitee.cloudladder:obsidian-swagger2;git@gitee.com/cloudladder/obsidian-swagger.git
io.gitee.wl4837.alatool:alatool-extra;git@gitee.com:wl4837/alatool.git
io.gitee.nsboot:nsboot-logistics;git@gitee.com:nsboot/nsboot.git
io.gitee.wl4837.alatool:alatool-setting;git@gitee.com:wl4837/alatool.git
io.gitee.wang11018:demo;scm:git:git@gitee.com:wang11018/3gnlmkk8fc.git
io.gitee.baicaixiaozhan:mini-scaffolding-spring-boot-project;git@gitee.com:baicaixiaozhan/mini-scaffolding-spring-boot-project.git
io.gitee.cly2012:hhxx-core;git@gitee.com:cly2012/hhxx.git
io.gitee.fly_block:fly-tool-union;git@gitee.com:fly_block/fly-tool.git
io.gitee.dongjeremy:agenor-common;git@gitee.com:dongjeremy/agenor.git
io.gitee.aluka8023:nirvana-exception;git@gitee.com:snowheart/dingtalk-robot.git
io.gitee.gzcltech.mvp:httpclient-library;scm:git:git@gitee.com:gzcltech/doc.git
io.gitee.gzcltech.mvp:redisclient-library;scm:git:git@gitee.com:gzcltech/doc.git
io.gitee.nsboot:nsboot-bom;git@gitee.com:nsboot/nsboot.git
io.gitee.nsboot:nsboot-mq;git@gitee.com:nsboot/nsboot.git
io.gitee.aluka8023:nirvana-log;git@gitee.com:snowheart/dingtalk-robot.git
com.github.xiaoymin:knife4j-openapi3-webflux-jakarta-spring-boot-starter;git@gitee.com:xiaoym/knife4j.git
io.cloudracer:MockTCPServer-root;CloudRacer:CloudRacer/MockTCPServer.git
io.artisan4j:artisan4j-framework;ssh://git@114.67.109.136:6322/Artisan4J.IO/artisan4j-framework.git
io.aircore.unicron:logger-android;This information is private and is not meant for public access.
io.aircore.unicron:presence;This information is private and is not meant for public access.
io.aircore.unicron:common-android;This information is private and is not meant for public access.
io.aircore.panel:media-view;This information is private and is not meant for public access.
in.clouthink.daas:daas-fss-zimg;git://git.coding.net/melthaw/daas-fss.git
info.kwarc.sally4:mhw-sally-service;gl.kwarc.info/group/sally4
info.kwarc.sally4:sally4-module-archetype;gl.kwarc.info/group/sally4
info.kwarc.sally4:text-base;gl.kwarc.info/group/sally4
info.kwarc.sally4:mhw-base;gl.kwarc.info/group/sally4
info.kwarc.sally4:mhw-client;gl.kwarc.info/group/sally4
im.actor.server:actor-enrich;github.com/(your repository url)
im.actor.server:actor-social;github.com/yourrepositoryurl
info.kwarc.sally4.comm:comm-archetype;gl.kwarc.info/group/sally4
info.kwarc.sally4:sally4-osgi;gl.kwarc.info/group/sally4
im.actor.server:actor-server-sdk;github.com/(your repository url)
im.actor.server:actor-core;github.com/(your repository url)
info.kwarc.sally4:sally4-activemq;gl.kwarc.info/group/sally4
info.kwarc.sally4:repository-base;gl.kwarc.info/group/sally4
in.clouthink.daas:daas-fss-fastdfs;git://git.coding.net/melthaw/daas-fss.git
info.kwarc.sally4.comm:comm-mhworker;gl.kwarc.info/group/sally4
in.clouthink.daas:daas-fss-glusterfs;git://git.coding.net/melthaw/daas-fss.git
hr.ngs.templater:templater_2.13;git@templater.info:templater.git
id.devcode:spring-extension-bom;git@gitlab.codeoffice.net:laminalfalah/spring-extension-code.git
id.devcode.security:spring-extension-security;git@gitlab.codeoffice.net:laminalfalah/spring-extension-code.git
group.springframework:knife4j-spring-ui;git@gitee.com:xiaoym/knife4j.git
id.devcode.boot:spring-extension-starter;git@gitlab.codeoffice.net:laminalfalah/spring-extension-code.git
id.devcode.logging:spring-extension-logging;git@gitlab.codeoffice.net:laminalfalah/spring-extension-code.git
fr.velossity.osgi:patterns.distribution;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ConsumerWA;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.natsystem.natjet:natsys-themes-clear;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:ServiceRequester1;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ServiceRequester2;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ConsumerEA;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ServiceProvider;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:LoggingServiceBinding;scm:svn:https://osgipatterns.svn.sourceforge.net/svnroot/osgipatterns/services/logging/tags/logging.aggregator-1.0.1/trunk
fr.velossity.osgi:ProducerWB;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ProducerWA;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ServiceAPI;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.natsystem.natjet:Echo3controls;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:ExtenderServiceProvider;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.natsystem.natjet:natsys-nsworkflow;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:logging.aggregator;scm:svn:https://osgipatterns.svn.sourceforge.net/svnroot/osgipatterns/services/logging/tags/logging.aggregator-1.0.1/trunk
fr.natsystem.natjet:natsys-themes-elementary;scm:svn:https://ksora.natsystem.fr/gitea/
