artifact;repository
com.googlecode.funcito:funcito;scm:git:https://code.google.com/p/funcito/
com.googlecode.cedar-common:gwt-sl;scm:https://code.google.com/p/cedar-common.dependencies/
com.googlecode.pojosr:de.kalpatec.pojosr.framework.bare;scm:svn:https://pojosr.googlecode.com/svn/tags/de.kalpatec.pojosr.framework.bare-0.2.1
com.googlecode.usc:folder-compression-parent;scm:svn:https://folder-compression.googlecode.com/svn/tags/folder-compression-0.1.3
com.googlecode.web-commons:web-common-parent;scm:svn:https://web-commons.googlecode.com/svn/tags/web-common-parent/1.0.0
com.google.uzaygezen:uzaygezen; https://uzaygezen.googlecode.com/svn/tags/uzaygezen-0.2 
com.googlecode.jpattern:jpattern-logger;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-logger-1.0.0
com.googlecode.jpattern:jpattern-rest;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-rest-0.4.0
com.googlecode.web-commons:web-common-client;scm:svn:https://web-commons.googlecode.com/svn/tags/web-common-client/1.0.5
com.googlecode.jdatatables:jdatatables;scm:svn:http://jdatatables.googlecode.com/svn/tags/0.0.1
com.googlecode.cassandra-jca:cassandra-jca-rar;scm:git:https://code.google.com/p/cassandra-jca/
com.googlecode.jpattern:jpattern-cojen;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-cojen-2.2.1
com.googlecode.horkizein:horkizein-project;git@http://code.google.com/p/horkizein/source/browse
com.googlecode.cedar-common:cpsuite;scm:https://code.google.com/p/cedar-common.dependencies/
com.googlecode.jpattern:jpattern-jobexecutor;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-jobexecutor-1.1.0
com.googlecode.jpattern:jpattern-ioc;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-ioc-2.6.1
com.googlecode.guice-junit4:guice-junit4-parent;scm:svn:https://guice-junit4.googlecode.com/svn/tags/guice-junit4-parent-0.2
com.googlecode.i18n-maven-plugin:i18n-parent;scm:svn:https://i18n-maven-plugin.googlecode.com/svn/tags/i18n-parent/1.0.0
com.googlecode.web-commons:web-common-service;scm:svn:https://web-commons.googlecode.com/svn/tags/web-common-service/1.0.3
com.google.code.gwtsecurity:gwtsecurity;scm:svn:https://gwtsecurity.googlecode.com/svn/svn/tags/gwtsecurity-1.3.3
com.googlecode.jpattern:jpattern-core;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-core-2.9.0
com.googlecode.i18n-maven-plugin:i18n-maven-plugin;scm:svn:https://i18n-maven-plugin.googlecode.com/svn/tags/i18n-maven-plugin/1.0.0
com.googlecode.juffrou:juffrou;scm:svn:https://juffrou.googlecode.com/svn/tags/juffrou-1.0.2
com.googlecode.jpattern:jpattern-orm;scm:svn:https://jpattern.googlecode.com/svn/tags/releases/jpattern-orm-1.4.0
com.googlecode.websphere-portal-plugin:websphere-portal-plugin;scm:svn:https://websphere-portal-plugin.googlecode.com/svn/trunk/websphere-portal-plugin/
com.gitee.zhibi:zhibi-fast-parent;git:https://gitee.com/zhibi/zhibi-fast.git
com.gitee.xinjump:xinjump-easyjson;git:https://gitee.com/xinjump/xinjump-easyjson.git
com.gitee.zhan5:starter2;scm:https://gitee.com/zhan5/starter2.git
com.gitee.phaeris:astrub;git:https://gitee.com/phaeris/astrub
com.gitee.wangzhang:easysql;git:https://gitee.com/wangzhang/easysql.git
com.gitee.grassprogramming:fastorm;git@https://gitee.com/grassprogramming/FastORM_Java.git
com.gitee.AlbertZyc:lib_core;'https://gitee.com/AlbertZyc/za_android_lib/tree/dev-zyc'
com.gitee.strongfu:maven-test;gitee.com/strongfu/maven-test/tree/master/
com.gitee.zhan5:starter;scm:https://gitee.com/zhan5/starter.git
com.fortanix:sdkms-jce-provider;scm:https://support.fortanix.com
com.fortanix:sdkms-jce-provider-dsma;scm:https://support.fortanix.com
com.fortanix:sdkms-jce-provider-jdk11;scm:https://support.fortanix.com
com.fortanix:sdkms-jce-provider-dsma-jdk11;scm:https://support.fortanix.com
com.fnicollet:datafilter; http://flex-datafilterlib.googlecode.com/svn/tags/datafilter-1.1
com.fishbyby:sharkchili-lib;>https://47.99.220.192:17214/home/git/repository/java/sharkchili/sharkchili-lib
com.fishbyby.sharkchili:sharkchili-lib;>https://47.99.220.192:17214/home/git/repository/java/sharkchili/sharkchili-lib
com.day.commons:day-commons-did;scm:svn:http://svn.day.com/repos/commons/tags/day-commons-did-1.1.0
com.day.commons.osgi.wrapper:com.day.commons.osgi.wrapper.commons-lang2;scm:svn:http://svn.day.com/repos/commons/tags/com.day.commons.osgi.wrapper.commons-lang2-2.5-0001
com.coroptis.cubiculus:cubiculus-interface;scm:svn:http://svn.code.sf.net/p/cubiculus/code/interface/tags/1.0.0
com.coroptis:base-pom;scm:svn:http://svn.code.sf.net/p/cubiculus/code/base-pom/tags/1.0.0
com.cleverpine:cp-translations-lib;dev.azure.com:v3/cleverpine/CP%20Translations%20Service/ts-be-library
com.ca.apim:mas-foundation;'https://www.ca.com/us/developers/mas.html'
com.ca.apim:masui;'https://www.ca.com/us/developers/mas.html'
com.ca.apim:mas-storage;'https://www.ca.com/us/developers/mas.html'
com.ca.apim:mas;'https://www.ca.com/us/developers/mas.html'
com.ca.apim:mas-connecta;'https://www.ca.com/us/developers/mas.html'
com.cebpubservice.remotebidevaluation:cebpubservice-java-sdk-core;>https://bulletin.cebpubservice.com
com.bradrydzewski:gwt-cal; http://gwt-cal.googlecode.com/svn/trunk 
com.atlassian.pom:atlassian-base-pom;scm:svn:https://svn.atlassian.com/svn/public/atlassian/pom/atlassian-base-pom/tags/atlassian-base-pom-20
com.anrisoftware.propertiesutils:propertiesutils-contextproperties;${project.custom.scm.url}
com.anrisoftware.resources:resources-st;${project.custom.scm.url}
com.anrisoftware.resources:resources-images;${project.custom.scm.url}
com.anrisoftware.resources:resources-binary;${project.custom.scm.url}
com.anrisoftware.resources:resources-texts-tests;${project.custom.scm.url}
com.anrisoftware.resources:resources-templates;${project.custom.scm.url}
com.anrisoftware.resources:resources-texts;${project.custom.scm.url}
com.anrisoftware.resources:resources-api;${project.custom.scm.url}
com.aliyun.mns:java-messaging-lib;git@gitlab.alibaba-inc.com:messaging/mns_java_sdk_jms.git
com.almworks.jira.structure:structure-project-pom;scm:svn:http://svn/h4j/trunk/structure
com.101zj:open;git:https://codeup.aliyun.com/6017c1e7b4f3e0ef1adb5cf3/cg-open-sdk.git
cn.thearies:water; https://gitee.com/thearies/sugarcane
cn.venny:qiniu-spring-boot-starter;git@gitee.com:vick-chow/qiniu-spring-boot-starter
cn.thearies:sugar; https://gitee.com/thearies/sugarcane
cn.starboot.socket:aio-socket-parent;git:https://gitee.com/starboot/aio-socket
cn.tpshion:go-task-spring-boot-starter;Customize Toolbar…
cn.hiapi:hiapi-socket-client-jdk;scm:git:https://gitee.com/adinz/hiapi-fast-frame.git
cn.com.joycode:nimble-starter-parent;scm:git:https://gitee.com/joy-code/nimble-starter-parent.git
cn.acyou:leo-framework;git:https://gitee.com/f981545521/leo-framework.git
cn.com.mooho:base;scm:https://gitee.com/lizzwnn/base
ch.hortis.sonar:sonar-application;scm:svn:http://tools.assembla.com/svn/sonar/tags/1.0.1/sonar-application
ch.hortis.sonar:sonar-db-embedder;scm:svn:http://tools.assembla.com/svn/sonar/tags/1.0.1/sonar-db-embedder
ch.semafor:gendas;scm:svn:https://svn.semafor.ch/gendas/tags/gendas-1.1
ch.hortis.sonar:sonar-commons;scm:svn:http://tools.assembla.com/svn/sonar/tags/1.0.1/sonar-commons
ch.hortis.sonar:sonar-web;scm:svn:http://tools.assembla.com/svn/sonar/tags/1.0.1/sonar-web
ch.hortis.sonar:db-maven-plugin;scm:svn:http://tools.assembla.com/svn/sonar/tags/1.0.1/db-maven-plugin
ch.hortis.sonar:sonar-core;scm:svn:http://tools.assembla.com/svn/sonar/tags/1.0.1/sonar-core
ch.hortis.sonar:sonar-maven-plugin;scm:svn:http://tools.assembla.com/svn/sonar/tags/1.0.1/sonar-maven-plugin
ch.poweredge.ntlmv2-auth:ntlmv2-auth-root;git://git.code.sf.net/p/ntlmv2auth/code
cc.autoapi.pucong:liteflow-design;git@https://gitee.com/pucong/lite-flow-design.git
cc.autoapi.pucong:auto-flow-parent;git@https://gitee.com/pucong/auto-api-spring-boot-start.git
cc.zstart:zstart-utils;git:https://gitee.com/aman/zstart-utils.git
center.wxp:log-spring-boot-starter;git@https://gitee.com/wxpcode123/log-spring-boot-starter.git
top.openadexchange:top.openadexchange.ruoyi;scm:git:https://code.helxpay.com/HexUnion/ruoyi-admin-mini.git
io.github.qhsword.nacosplugins:nacos-plugins;scm:git:https://gitee.com/coderjn/nacos-plugins.git
